Dimension 1,Dimension 2,prediction
99.339096,-80.59925,-1
26.800123,29.93128,-1
38.710415,-26.491123,468
32.274426,58.644585,-1
-100.23838,-57.61458,218
-78.65398,-93.205124,-1
37.08082,-11.003187,466
36.627747,142.06184,317
-52.901417,-33.72566,449
78.174416,47.469074,375
91.65529,80.492805,101
104.12911,-22.806057,-1
10.856491,-60.866596,365
-103.48022,-66.8431,-1
32.44138,-83.861084,-1
-16.622553,55.259647,259
74.12124,24.792423,434
74.09092,24.746546,434
73.590355,24.516432,434
-181.40675,27.34359,19
-34.3614,44.109184,278
97.269,-9.54961,373
8.370567,-14.700579,427
83.53256,-82.14345,300
-25.804012,-44.031178,-1
-21.804478,-57.938892,285
-7.306551,8.743307,-1
-48.614136,-78.598206,405
-92.4821,-12.809876,212
146.89996,-9.141173,-1
-28.428457,-85.40291,355
30.286974,-99.594505,414
-61.60544,-125.34832,-1
86.05954,5.7733374,419
-7.1113443,-54.674763,348
-87.23522,7.1554985,137
105.08455,25.75316,-1
6.4588313,-144.14235,121
7.191812,-144.01776,121
9.936941,-127.01587,344
71.11895,-86.411026,300
-96.98981,84.89266,-1
-97.026764,84.91352,-1
-70.13212,-110.90569,-1
-49.21947,1.2970767,262
54.25099,-140.24384,-1
-42.60782,103.149506,-1
29.87329,-117.7791,412
120.93793,-57.221905,295
57.16154,-64.97366,-1
-68.23191,113.00359,120
-64.838646,123.24968,120
55.019356,-151.45851,155
-10.67273,90.6326,325
63.903336,-87.868195,-1
81.82911,-115.09736,142
22.6786,-146.60011,57
-50.897232,32.043556,183
-83.0854,62.51152,240
-78.88689,63.589767,240
-130.74577,-56.488045,216
40.60354,126.96291,322
-66.83864,-10.525561,284
-4.556839,160.24811,41
-43.333237,-31.030722,430
100.70532,-128.75552,22
8.276276,-123.52666,-1
110.51196,30.853493,-1
31.360903,-15.984302,468
-50.133713,-36.07148,449
80.44039,-71.75409,300
61.587387,13.340628,465
36.568005,-33.248665,468
-23.362139,-98.05591,-1
-39.104836,21.846807,252
-19.623142,-26.870079,438
-111.267914,-116.27032,13
-47.58717,-18.823788,284
0.03642185,-119.953094,-1
-135.16971,78.27525,-1
31.057629,-111.49532,411
47.710014,-46.8609,461
54.844692,-37.65838,439
2.9922,5.510896,-1
57.678337,151.78476,7
58.67787,152.03159,7
-9.373314,2.7937477,-1
-44.650185,-41.306828,-1
133.8396,61.44296,68
-77.63509,136.91084,113
-115.62711,62.096725,146
130.08875,34.732933,-1
178.32361,19.987274,43
-112.652596,-115.31402,13
78.23851,-63.748608,300
21.3264,83.649445,330
-46.702713,18.013737,256
85.66895,-26.56037,296
122.34615,-26.14381,-1
-178.16475,61.50829,63
63.757507,-130.093,191
-162.43787,90.399216,-1
-179.44824,-14.826079,-1
-78.96393,120.07863,119
90.189674,-41.757812,246
-70.41415,17.25693,273
81.30518,-63.843906,300
95.38752,11.524898,419
118.37352,108.284706,-1
-139.62982,-38.05392,26
-139.65201,-37.47036,26
-144.87584,106.0904,11
74.88954,1.8673258,396
115.07957,-20.79238,-1
-150.582,11.744896,162
14.856631,17.46866,-1
-37.631565,-121.14153,314
-169.39128,39.768417,148
-65.1724,-40.94693,-1
86.26838,83.77398,101
20.349895,-25.662241,467
-150.50792,50.82106,172
-40.637257,-38.06071,430
55.780327,55.99399,386
-14.3960495,125.06355,56
26.80793,-21.859634,468
86.237,112.707954,231
97.64502,-24.23147,-1
-82.29178,67.00921,240
34.598392,72.32376,307
8.543869,135.61565,-1
-65.06259,-83.692375,-1
-82.41,-8.184598,214
134.78107,-82.72415,241
144.91788,-71.74805,241
-161.58153,-43.928226,49
-161.62874,-43.939903,49
-81.418,17.027248,-1
32.003735,55.79939,347
65.519455,96.545296,359
-52.35406,123.91009,109
49.528812,-140.30302,196
13.597807,-73.59717,371
15.634755,-87.33586,340
69.90887,-102.43184,-1
147.6555,-58.19231,112
-67.639275,90.26681,89
-66.07465,90.936325,89
13.051285,-108.34097,341
-10.263972,54.795902,265
-10.043077,54.60347,265
-1.014356,-56.868446,-1
102.47558,34.115814,-1
-37.554592,-80.86471,406
115.76751,9.817249,400
12.15467,132.04645,-1
75.47661,51.151714,-1
-163.02524,14.571087,162
-7.790806,-42.041897,363
56.73225,118.852905,305
106.27882,129.42734,226
3.2161481,21.513815,441
3.098462,20.919666,441
-6.988399,37.02612,266
-129.81247,47.29174,177
-90.07833,-130.44388,267
85.02661,-35.079716,291
20.248358,140.98674,335
132.07906,84.19352,61
-50.00526,54.087524,253
-87.16961,62.28863,240
155.35748,-14.096424,248
67.25079,80.09446,-1
106.07706,-57.94653,295
64.71642,-135.47023,-1
22.80667,40.13441,350
29.430698,-32.969414,468
84.63365,9.491576,435
-38.439423,-49.80372,-1
-39.071453,-48.7177,-1
30.566317,-160.32439,157
79.09385,-69.221214,300
80.91941,-69.5024,300
126.14939,70.47079,64
-100.23078,20.38217,133
-65.70576,-90.48909,457
63.220356,-51.383686,292
40.635826,56.271633,-1
86.02369,-106.70868,142
77.19751,-77.29569,300
27.647423,-105.036316,414
27.928755,-105.01012,414
-100.52896,-13.87899,99
-71.1037,56.2848,236
95.625084,-35.3934,290
-188.09077,-40.279873,16
-27.898237,11.342981,270
152.55457,75.98147,-1
-164.88518,-6.210787,36
163.4092,31.527117,46
105.39769,114.80317,-1
-33.820984,50.252213,-1
110.15964,-128.5344,22
-37.810436,14.319272,257
-21.378923,131.0098,55
-50.797573,-44.65954,449
-82.07749,-131.04309,403
29.47602,33.267063,-1
84.29486,105.18357,202
-73.7787,-97.36497,456
99.59077,29.125834,418
98.66859,10.171116,419
52.480953,-61.065605,292
44.73246,116.52331,303
-78.522026,48.97854,239
-127.6896,24.707605,174
-98.99814,-28.6436,-1
-24.98442,-33.098854,438
-71.49744,-52.89805,448
-27.677631,84.46748,244
96.41031,133.57834,-1
-10.248455,-73.40102,353
-80.87993,-114.32511,409
-63.07393,133.75131,103
58.042244,95.1154,-1
-95.44542,-103.59663,-1
-39.25398,41.656322,278
-17.965193,128.95262,56
-78.100174,10.442771,261
36.32833,-4.8374157,466
-15.933016,106.18397,185
-83.29961,-93.316925,408
-19.78041,-105.72534,-1
-131.5701,51.59213,177
-129.21718,52.170654,177
-20.324505,58.232716,-1
65.56176,-125.78701,-1
-113.98712,-116.62,13
-13.571302,128.41515,56
-107.63224,97.385704,144
-143.85243,52.937183,-1
-76.16084,-45.76289,448
49.31359,34.63711,-1
-124.88473,-67.54186,223
-50.886696,-142.32501,-1
34.3022,-0.90838003,-1
-67.72675,-6.6298547,284
72.60259,42.846607,413
1.236967,-48.11572,-1
26.299742,-11.994104,-1
-5.4070325,-94.16125,355
-7.618378,-50.422615,363
105.39472,49.57319,209
10.9248085,-90.0025,340
-79.19308,71.45212,-1
90.8548,-18.561234,296
103.751945,-29.202106,-1
-112.469826,83.60706,143
-73.21515,133.75644,115
98.846375,74.42558,192
-164.21396,-41.672348,49
-66.35884,23.096283,-1
100.53469,129.6911,226
15.837244,-47.214405,-1
0.5070247,-98.22026,-1
138.03722,-84.20156,241
-153.87758,83.9519,126
144.98448,104.10543,60
-63.269447,153.54523,116
-62.13074,154.44258,116
-71.340164,-47.841255,448
-96.49648,10.465939,132
104.56279,77.56412,195
50.051086,-43.3424,461
-66.09061,146.64438,117
61.63253,-36.760284,439
2.363001,126.814125,233
72.075066,-2.1472967,396
-90.6904,80.59246,-1
141.70909,59.31316,67
73.59243,113.14577,194
-78.89598,132.87547,113
-89.206245,-106.0705,409
3.5385277,-41.45913,388
-153.55351,40.363968,-1
33.53738,81.4494,-1
31.254303,-68.3193,377
-83.16393,63.605587,240
72.76981,-42.70274,293
32.809677,-22.41253,468
143.68616,58.57144,67
116.84978,-28.288895,402
-71.76196,-126.16076,403
166.63586,-13.943652,248
-92.19698,42.504368,102
-0.5471977,118.81729,234
102.69898,58.661335,-1
-42.026203,-135.70436,74
16.112633,5.2887564,440
-67.77894,-67.30908,463
43.030506,-131.19865,-1
-43.545147,112.44299,91
45.95353,-45.86114,461
-106.85107,-128.51822,12
14.066586,31.141953,443
41.770935,7.4264956,470
87.77408,-57.29562,-1
102.68652,113.11307,229
-15.75248,-0.9754306,425
-124.16473,-63.24058,-1
132.16458,-2.6407745,249
54.56181,12.502229,465
160.41216,-16.317833,248
-61.521217,-123.091644,403
39.99549,49.06901,389
82.04627,-106.723816,142
63.709,-79.544174,300
-3.3801694,140.25064,39
-10.311629,93.99008,331
5.6328673,8.388808,-1
41.69598,140.60678,317
109.721634,71.131424,204
29.4918,143.29727,-1
53.17318,83.88642,-1
-60.303177,35.90025,247
13.188829,132.14557,-1
151.22887,-54.46506,112
43.594288,-123.4611,-1
32.485073,-114.49007,411
-23.362097,-84.05596,355
-23.361216,-84.04724,355
44.87532,-63.075733,364
-156.5694,11.6403265,-1
-60.00381,104.29869,-1
-156.09354,-60.05189,10
-33.44912,-68.06509,450
7.2332606,-113.79305,341
55.086178,80.79778,384
-27.660242,-18.899399,-1
31.660526,-104.338715,414
156.6349,26.41548,46
14.148648,175.40997,1
-139.56128,30.23371,175
-95.99279,36.06683,-1
-54.950356,137.06583,87
24.648924,-104.375046,414
79.416016,14.096693,435
-66.120636,161.85641,58
-88.10574,18.317463,132
-91.41003,-79.96914,376
-128.48726,-21.728354,31
-34.754196,148.66336,86
133.4746,4.1864724,249
-77.87954,57.54534,239
-126.69912,54.013268,177
-53.979954,138.19772,87
-69.53898,-63.36661,-1
-31.77027,120.90492,75
180.54272,17.571741,43
-22.146704,-67.57404,285
-108.84838,-91.05813,201
97.14064,-102.9393,-1
-3.761913,4.4132895,-1
59.95412,152.42584,7
59.23118,151.86642,7
80.1754,99.89038,-1
106.765144,111.211815,229
33.479004,74.10104,307
162.94173,-30.19666,248
-157.89531,-63.946613,10
117.64211,-93.93724,35
-111.44343,-33.376797,92
116.83723,-17.53975,402
48.79593,-124.630035,-1
-39.153877,-8.505555,268
61.44272,-72.3943,-1
90.36904,-41.285892,246
90.79389,-40.873524,246
-154.0314,89.31292,126
-154.0326,89.4848,126
115.76946,-15.773657,-1
-117.296,-99.385056,17
66.77184,-6.942654,-1
-148.26553,106.38079,11
-146.88734,107.2863,11
-137.4929,-8.302629,59
60.40907,110.6197,305
-41.804577,29.783691,251
89.309395,-106.33867,142
143.52306,-6.723523,250
142.90208,-5.612329,250
-92.99159,145.99307,106
-129.66112,48.316013,177
-104.51206,86.169525,-1
-71.8855,114.93914,-1
51.24924,-0.7275273,472
-71.66987,8.130885,273
-14.619174,-150.04999,135
54.59723,133.5208,53
-87.76034,35.382248,-1
44.24767,-127.94031,-1
140.61615,73.12538,-1
-78.147545,13.319211,261
55.73122,-85.23913,415
1.402676,-17.743372,424
40.235188,-90.824165,416
87.31305,55.43217,369
-23.890009,36.89485,-1
158.19276,88.92699,69
50.598305,69.92898,-1
77.506935,65.849525,368
-119.96992,94.56691,145
115.82696,-104.699234,23
115.466385,-105.562645,23
73.99368,-135.18112,170
-75.83281,-49.277195,448
82.55944,-99.340385,142
-126.2223,13.619266,173
112.26517,-83.36028,289
-99.98286,-20.59981,99
40.73201,-6.3922186,466
-16.08394,-15.015888,367
-83.26634,40.890278,-1
-82.87219,41.306694,-1
-141.82819,20.171675,159
115.643776,33.482403,398
115.64291,33.59086,398
23.94475,44.96306,350
7.904792,177.73676,1
-156.79503,-68.1087,10
-53.45747,37.011642,183
-61.402847,26.555119,260
106.244774,79.647995,195
37.15527,128.34894,322
-73.70154,-52.488712,448
-80.50639,-107.40571,-1
71.90161,18.934397,-1
-84.94507,156.97786,71
-40.070415,8.060909,257
78.28906,13.131505,435
-16.344296,-110.00393,-1
93.646545,-108.86383,142
104.21711,135.88751,205
-1.0403692,35.41712,-1
51.20944,-14.593483,474
-51.843826,-113.66562,420
46.172256,104.16197,-1
115.484695,26.70753,-1
69.01527,-11.296908,336
145.32593,-56.588352,112
-79.5963,-20.952248,214
-78.04315,76.74204,232
-20.013449,45.613663,266
94.09642,-8.792316,372
42.763588,2.9138947,-1
42.75259,2.9030628,-1
40.635273,-64.48408,364
-29.112934,-43.096176,-1
-40.479557,87.62243,130
-154.55112,-17.94445,34
105.78423,16.173922,-1
-41.29581,123.61724,110
-123.53622,60.428036,-1
-124.52864,59.398067,-1
65.90038,47.01371,358
-59.722134,-23.479185,284
39.249485,43.17875,471
-62.427063,152.37814,116
-90.27882,-73.77275,376
93.38016,124.506485,213
17.421474,94.51817,-1
16.723166,-21.830666,-1
102.876144,123.93122,225
106.007416,135.59119,205
6.661547,-126.74512,-1
85.580246,-114.62867,142
5.6705856,-36.3954,388
112.59261,35.65685,397
-65.14992,-10.049224,284
-139.67162,34.783028,-1
75.25872,-122.56337,154
151.40166,-54.29311,112
53.229572,79.98564,384
-50.073414,155.982,81
-91.97866,143.54477,106
-103.8448,-1.460022,128
-122.091354,-63.159508,-1
15.608564,-138.15721,57
74.012955,-39.09734,293
135.13919,-10.975792,250
35.407394,29.437044,471
-89.83237,-97.71388,409
-56.464577,-98.85091,421
19.724133,-182.93533,3
9.773289,-125.72971,344
65.36799,-143.5168,-1
73.26627,39.54086,413
-35.822643,151.21144,86
2.688948,-155.57083,-1
127.3778,-11.981722,-1
-52.2231,-56.8391,453
-52.086647,-56.82232,453
52.288036,6.7458506,-1
-57.168236,-100.05924,421
112.164314,-22.760193,402
-72.88319,-86.20461,457
-35.98569,75.59953,274
158.93372,-16.928133,248
78.40865,-68.45617,300
39.50307,127.66795,322
138.04831,-83.80421,241
-71.34358,-130.82681,403
-67.69259,-18.205978,284
-39.716793,-119.65557,-1
-56.904816,88.5597,73
-20.001455,-60.38658,285
9.149955,73.5539,-1
-132.0643,-56.727013,216
-19.057491,-120.23094,66
-47.271572,-82.460495,405
-105.5073,95.39667,144
-1.0621892,-132.31299,343
70.43303,-38.082497,293
154.51369,-19.856169,248
92.81581,56.953735,369
14.786065,134.16379,-1
18.67027,-79.68743,-1
7.9459715,-89.47348,340
-22.355095,-92.30704,355
67.85486,-27.568321,-1
67.43102,-27.65168,281
37.504784,-123.85774,-1
-5.04821,90.09153,331
-26.608976,57.782513,-1
75.4465,51.143578,-1
75.28118,52.17327,358
6.7693505,-111.93377,341
-32.798153,-91.07403,355
-59.211533,-5.7911453,-1
31.277895,98.664795,323
97.86576,-62.544556,299
8.007466,-83.81766,-1
79.95312,22.592484,435
50.73364,27.269505,459
134.76085,-14.270923,250
53.48787,59.095745,386
5.2629194,117.584404,234
18.617565,177.35611,1
13.872655,-52.97483,391
45.089798,-91.88791,415
54.76319,100.76176,-1
111.127815,126.09022,211
75.96513,-114.71266,-1
40.655746,-102.38472,-1
-135.46562,77.56789,168
18.181244,6.208173,440
145.45357,7.6015415,141
3.7654634,48.19969,338
25.927773,13.318246,-1
59.655666,-22.7859,-1
-46.105423,-45.105335,-1
167.57263,37.49125,-1
46.38786,-144.05026,-1
-19.370365,129.32631,56
-43.564857,-111.46439,313
-7.0286546,-104.993095,-1
57.636906,21.905598,459
-74.42854,99.41676,88
-30.7491,69.22732,283
-43.258595,65.125656,193
-15.659026,44.127506,266
-3.6086094,-17.701574,424
140.42682,-81.459366,241
59.378456,-143.93376,190
109.06014,14.493926,400
-62.859695,-8.811945,284
-92.808365,-94.99202,-1
120.45705,72.66343,64
-0.004420054,-125.00749,343
-73.382164,95.26063,88
-152.2993,20.069853,162
-98.35728,-61.24513,218
-126.34932,-60.014004,-1
71.02608,-70.24207,300
57.37586,-64.705956,-1
10.224543,90.167786,-1
-158.66385,-9.282735,38
30.436422,-33.425446,468
145.80403,-54.903614,112
5.2089434,13.879029,447
136.40524,-50.57185,-1
-143.77951,43.898186,153
31.408049,132.88994,-1
29.753778,86.75017,311
40.000443,-2.3149836,466
137.23929,87.56311,61
70.0227,135.4106,-1
-58.150562,152.21149,116
54.59539,-45.7064,-1
77.11983,66.717606,368
-14.980079,-94.357506,355
64.9507,-139.17343,-1
-61.28659,26.513992,260
-9.105397,-89.03643,-1
133.02917,-13.491631,250
159.69312,36.166664,-1
43.287453,-143.48059,-1
43.282,-143.48482,-1
-89.2778,-104.88711,409
161.23671,35.379272,-1
11.443822,68.77861,318
31.965567,87.386604,311
-110.39516,-59.10221,218
141.03098,79.73523,-1
-32.881355,-88.71475,355
-87.83458,-111.456406,409
-74.476036,50.647038,-1
-131.12662,23.567131,174
-105.17297,-56.876057,218
71.05963,89.73517,360
-45.910923,12.521838,255
72.93541,59.00288,-1
-37.695675,-85.770645,-1
-8.270066,-162.2992,124
170.72197,60.932976,15
170.60014,59.36273,15
41.438396,8.187725,470
-5.02983,-97.155495,355
80.83813,14.177343,435
-162.85048,13.516489,162
31.521801,-133.66681,189
-171.02525,25.813951,-1
-26.400381,-75.09191,302
-19.701923,143.37915,52
-123.43569,-14.899773,94
-128.49922,32.07015,166
96.57965,71.565025,192
97.255264,23.032604,417
182.43163,23.229015,-1
-43.97498,89.90212,130
86.607285,142.10435,208
137.53806,-74.223206,241
-141.50058,-10.729515,59
-30.838076,-62.00326,450
-38.31719,-111.965004,313
66.18273,26.07814,-1
-96.865204,104.4941,-1
42.465717,-33.43758,-1
42.463852,-33.442,-1
-72.18854,145.5052,117
141.313,47.4806,-1
43.206112,-23.956545,-1
7.3918443,40.130234,337
-3.953576,29.801464,-1
131.4353,-9.467733,250
-123.06017,52.48802,-1
145.028,-81.74339,241
-24.775524,73.278595,275
79.999916,-73.56596,300
10.41403,-117.26408,341
-0.10182285,18.501478,-1
-158.3451,-8.724091,38
-9.650992,69.23652,324
148.00104,-85.06383,241
-171.64127,-35.295033,-1
-4.2162514,66.820366,324
1.8078274,-77.544426,-1
-43.1562,29.646145,251
129.65529,54.882336,-1
-35.60153,182.49895,5
-117.30494,-28.194492,92
-40.975204,-36.645603,430
-24.804293,-37.66215,437
-109.6122,-111.092896,13
148.79408,60.64505,67
148.11609,60.37032,67
43.490818,-6.586181,-1
6.385918,-69.4425,370
-90.43867,-0.3329279,138
-60.807484,-93.33422,-1
-58.39269,-107.02474,421
23.416157,42.0959,350
111.05539,117.3448,-1
-30.463945,-25.112816,438
-10.218528,48.605988,266
146.69965,-15.156262,248
23.91912,13.771865,-1
83.71472,61.150505,369
57.38174,116.28647,305
152.37503,-50.542038,112
-97.21302,-106.510216,-1
79.832794,1.795287,-1
93.521164,112.11545,230
-0.17682679,116.71501,234
52.91277,-136.06473,197
76.06499,-26.76974,297
12.666665,-81.84181,340
10.071104,-128.98697,344
-9.17307,-44.08717,363
40.123936,-98.444786,416
-65.52304,-73.56147,463
-159.88136,33.383698,149
3.6097157,-38.38551,388
-164.63637,21.174803,162
-87.85938,-38.121067,310
-85.81671,-37.965385,310
79.02758,22.166643,435
-53.678616,53.24645,253
50.422062,61.515903,386
50.358543,61.406746,386
167.42172,-20.851465,248
-56.223053,-59.38193,-1
89.27693,107.176025,-1
119.320656,-31.705444,-1
-16.143341,35.707764,266
-0.24439378,-173.86166,96
-12.8103075,-128.64784,342
-22.184534,156.85646,30
-24.191868,-27.08186,438
11.862764,-9.16994,-1
-33.825382,20.511738,-1
-30.832754,99.78501,188
35.799,-41.75721,-1
-39.23342,164.78093,20
54.882504,-133.5933,197
-50.914852,-34.200783,449
-34.13627,-63.558254,450
40.167446,-98.20013,416
115.45931,99.63293,-1
-6.7010136,157.83546,41
114.073616,35.86887,397
-73.79024,-85.01589,457
13.13139,94.883125,-1
35.337105,34.540237,471
13.357072,101.56228,327
-143.76115,38.990707,-1
-20.539165,-63.726345,285
102.07411,126.9059,226
20.393179,91.59608,329
36.951454,141.72609,317
-105.549934,80.39988,150
68.48308,37.64697,358
75.10456,131.16364,220
74.72292,131.86536,220
-25.570175,-96.37155,-1
113.9608,-22.710262,-1
116.3919,-9.420808,401
-42.84154,65.22516,193
-10.917852,45.592335,266
-98.69806,16.802,133
-84.99116,-106.747856,409
0.7448167,-131.94106,343
97.06512,-9.888081,373
-6.746912,-94.66419,355
82.76489,-72.59199,300
57.089725,134.6169,53
-44.491627,141.79175,85
-105.72906,82.22707,151
-105.7368,76.97004,150
-41.713734,-106.42819,313
-78.82999,-139.77869,-1
-46.40741,-104.28115,313
-48.62863,49.01119,253
42.479706,-9.503406,-1
56.6453,62.872993,-1
-7.763343,99.11472,331
-30.602207,14.894587,270
-60.555786,-59.69943,-1
168.68405,-31.756845,248
34.988503,27.486296,471
-63.473305,91.97746,89
-87.35822,111.51825,114
-39.908833,-7.7356486,268
55.46802,101.998,-1
-100.07233,5.432826,128
-89.37373,-77.966324,376
-17.90426,-99.542305,-1
10.818346,-121.93419,-1
-12.683839,14.681368,445
-71.35293,-32.398804,-1
28.103956,110.008194,319
101.329765,-126.14056,22
123.86822,73.19219,64
7.5338483,62.066334,-1
112.19501,-72.14411,-1
1.5425369,120.41125,234
33.208595,134.02765,-1
5.8529897,-53.002724,312
4.58108,-53.751675,312
6.2375255,-52.781498,312
-0.6638821,11.8204,-1
-159.73325,-35.175907,45
39.845932,-135.53488,189
-5.429366,-38.42133,-1
38.45605,-3.9362752,466
-152.61812,-4.8487196,37
-78.51592,-42.935204,448
-152.76974,24.104197,162
-152.7699,24.104307,162
-4.46008,160.4025,41
-117.603264,-62.67897,219
-17.944288,-25.128153,-1
-179.37634,49.06737,62
23.817163,-23.265451,-1
-68.86494,-2.1383338,284
-131.2062,-73.188896,224
37.261013,2.604264,-1
-3.4764187,82.6783,333
-2.8419905,82.905495,333
105.10865,68.844536,-1
31.154293,-111.64613,411
-106.716866,95.389336,144
162.68205,27.869768,46
-127.49332,60.25874,178
-5.651843,-84.00238,352
-55.04079,-42.54953,449
-118.33113,-60.83109,219
153.79837,-1.5235891,-1
-31.11174,60.272022,269
44.44919,-84.8587,415
-1.5160644,-14.928265,424
-115.49756,62.265812,146
165.61642,-30.599638,248
-137.09325,-11.288857,59
-2.350436,76.80837,333
6.5352035,-20.202293,426
-79.65602,76.52384,232
48.765923,-78.81334,-1
102.55201,55.49238,-1
-2.8787918,99.323944,331
-77.341545,-83.59894,-1
-124.81246,32.611935,166
-155.90765,87.78899,126
-158.55658,10.649987,162
-137.63953,-48.80377,51
66.7347,-7.0023785,-1
-70.07285,38.784153,254
3.2795632,101.08724,331
165.3698,36.97934,47
109.99288,34.58682,397
-129.31575,62.279964,178
-96.00789,148.61159,105
67.853874,-76.99886,300
-56.26488,-47.76503,449
68.22931,64.15187,382
-158.457,15.470275,162
-160.36298,16.462624,162
-169.52682,39.573235,148
-67.09727,-6.844172,284
-79.349655,115.079384,119
-8.077307,78.65267,-1
101.146904,-39.28991,-1
-73.49658,130.13168,115
-20.054613,-69.929375,285
6.119054,-19.244446,426
-35.327095,34.668987,258
-52.153362,-38.85466,449
32.714428,-28.304102,468
-57.453438,-52.813046,-1
-28.90137,-5.718865,356
-18.5544,41.78798,-1
86.271965,112.72475,231
91.09348,-33.980457,-1
85.48887,56.129837,369
-91.56746,102.732185,80
29.136303,-66.49303,377
-57.39377,87.8505,73
-138.4996,16.051054,159
-146.94736,78.39373,-1
-31.917637,-25.567017,438
34.886864,72.36894,307
-74.55601,-108.49553,-1
-68.35342,-34.813137,-1
-90.06573,-28.449694,235
-89.107506,-27.583101,235
-82.800224,-9.727683,214
-82.504005,-9.087259,214
117.673615,13.003768,400
-48.936535,146.27744,85
-0.8901838,99.29812,331
-80.25399,16.50204,-1
40.303402,-96.86487,416
41.465694,-96.79104,416
41.34368,-96.58713,416
32.167744,55.72127,347
48.818245,-139.49611,196
2.7092733,86.18118,-1
86.54843,-20.935608,296
15.194335,58.436256,-1
-66.84812,89.325485,89
-66.48152,90.938805,89
-66.03223,90.92245,89
-12.925073,16.441967,445
67.44609,83.9712,-1
-128.42366,19.903517,174
144.44836,6.942786,141
143.77663,-3.277729,250
28.388197,22.785538,-1
126.15372,13.841401,394
-146.53632,4.7799416,161
60.248905,62.01798,-1
-152.74886,-28.145668,44
90.743576,-0.391094,419
42.222305,-13.465707,-1
86.945404,88.221985,101
39.133934,102.28314,298
-9.347527,-90.89427,355
-95.8378,133.99861,107
-75.42284,33.428967,254
-75.443954,33.371273,254
-55.17553,70.517914,253
8.369051,-111.166916,341
-104.64271,75.967995,150
-83.563156,53.706474,239
29.939653,-16.104382,468
42.089245,-95.81581,416
-62.865734,-13.949495,284
50.44001,-87.63874,415
-92.73436,-129.95007,267
88.1908,-104.42734,142
-121.14957,39.810028,163
19.663311,-47.19734,391
-18.756594,141.53441,52
-77.92951,-128.86661,403
25.946152,70.8265,326
21.03092,136.24834,335
-78.2227,-31.188099,-1
9.152842,134.88304,-1
130.27467,-33.990894,378
58.8073,-100.300064,366
87.78767,-156.25497,0
-134.52353,-13.216032,59
-134.50697,-13.254985,59
-31.674717,135.24983,-1
28.962517,116.16677,319
-151.83728,28.274567,162
-38.366516,-49.837017,-1
-83.23713,-103.5198,-1
80.51181,18.749086,435
-100.080956,19.419674,133
-107.609116,73.64222,150
51.433594,-84.115326,415
-7.944831,10.735672,-1
-5.0286055,5.608488,455
100.55001,24.885128,-1
140.16174,21.724077,27
84.97647,0.0641228,-1
-43.373394,-34.946793,430
-135.6096,26.465313,175
-53.26833,-21.558165,284
2.7917814,-63.077225,228
-29.736128,-27.053709,438
86.690254,17.011635,-1
-31.922089,-120.759125,-1
63.95397,-27.674314,281
98.6639,102.46906,229
47.11858,-60.19309,364
60.23024,-59.33946,292
-108.000786,95.926796,144
-2.5930622,-147.57474,134
4.0398407,-147.7219,122
162.17639,38.20116,47
-165.17177,-7.105263,36
-164.46053,-6.324524,36
-46.829906,-30.028769,-1
-134.64201,3.5564637,160
-25.274302,-8.168014,356
-73.285736,-120.28739,403
-7.829668,187.58167,8
-21.98893,129.97693,55
33.491016,32.67586,471
46.598625,39.0056,-1
-86.42618,159.18878,71
-84.770706,158.42223,71
128.4853,-82.924774,241
10.420015,10.719676,-1
-55.50684,1.6654826,272
-76.8744,-73.83545,-1
-13.9555855,-0.14050606,425
50.063538,32.562176,-1
-63.492092,15.538247,273
104.93758,-66.81628,288
70.54044,27.921547,-1
111.87627,-55.76278,295
110.669914,72.072044,204
88.28265,130.98564,217
-31.201067,-22.179003,438
0.71818113,-15.361789,424
52.20802,-158.34854,155
39.508854,-134.66841,189
40.60504,-134.23454,189
66.37538,-69.96239,300
-46.023373,62.886566,193
36.422832,51.548653,-1
-10.06472,-74.031944,353
-84.62006,-20.528215,215
-81.245155,22.078718,-1
41.158825,-146.22426,-1
-104.743195,-1.3193878,128
-65.890015,-5.127347,284
49.6387,-31.82847,279
113.94457,67.687935,203
-1.7547023,88.82634,331
-143.35484,73.14092,168
-155.87163,-64.5196,10
10.262728,4.0017557,440
-2.0480728,-124.13255,343
53.296494,-148.4222,-1
-133.12271,-88.09146,6
-144.0616,53.535347,-1
-161.37613,-33.52445,-1
-8.536851,108.852,-1
44.39091,7.4114585,470
-70.80161,141.34927,117
-13.677504,46.814373,266
-54.78448,-42.463436,449
156.92805,88.82286,69
156.93065,88.8092,69
-42.308994,88.457985,130
-62.423923,-70.10657,463
25.93034,-11.389097,469
19.270836,-58.906975,-1
-14.5872135,-70.20601,-1
-21.95888,105.98818,185
133.47206,0.27957654,249
-9.516419,-25.438307,-1
126.19923,-1.7553668,249
-29.874693,-114.91127,-1
-2.4054096,-155.94565,-1
-41.15807,123.51927,110
40.860523,115.55689,303
87.68087,-17.809757,296
143.11621,-88.36932,241
-56.76415,61.69021,253
-56.76849,61.68707,253
27.712168,-68.161415,377
33.59452,-117.27237,-1
100.67851,129.58133,226
100.41882,129.2299,226
-31.367746,135.40372,-1
-42.22476,109.825874,91
48.840065,89.67182,-1
83.11464,116.48515,-1
131.17732,-62.233997,241
-92.28721,28.36383,129
-54.603714,57.502155,253
-78.636154,56.08172,-1
22.015638,-42.75969,391
-66.00507,146.74304,117
-66.07526,146.71335,117
